script|job.arctic-picky-eaters.argue.complete:9, , , "You'll need to head back to your Measurement Tank and find the rates we need.", "Tendrás que volver a tu Tanque de Medidas y encontrar las tasas que necesitamos."
script|job.arctic-salmon-competition.start:0, profArctic, , "{@profArctic}  Awesome! I've been super stuck on this model.", "{@profArctic}  ¡Genial! Estoy súper atascada con este modelo."
script|job.arctic-salmon-competition.start:1, , , "First, here's some data my team has already gathered about Salmon.", "En primer lugar, aquí tienes algunos datos que mi equipo ya recopiló sobre el Salmón."
script|job.arctic-salmon-competition.start:8, player, , "{@player} So where are you stuck?", "{@player} Entonces, ¿dónde estás atascada?"
script|job.arctic-salmon-competition.start:9, profArctic, , "{@profArctic}  I'm not happy with how the model is looking.", "{@profArctic} No estoy contenta con el aspecto del modelo."
script|job.arctic-salmon-competition.start:10, , , "I wonder if the Arctic Cod are the missing piece.", "Me pregunto si el Bacalao Polar es la pieza perdida."
script|job.arctic-salmon-competition.start:11, , , "Can you figure out what the Cod eat and add them to our model?", "¿Puedes averiguar qué comen los bacalaos y añadirlos a nuestro modelo?"
script|job.arctic-salmon-competition.start:12, player, , "{@player}  I'd love to!", "{@player} ¡Me encantaría!"
script|job.arctic-salmon-competition.start:13, profArctic, , "{@profArctic} ....", "{@profArctic} ...."
script|job.arctic-salmon-competition.start:14, profArctic, , "{@profArctic} Are you being snarky with me, Ollie?", "{@profArctic} ¿Me estas haciendo la barba, Oli?"
script|job.arctic-salmon-competition.start:15, player, , "{@player}  What? Of course not, I just love figuring out stuff like this--", "{@player}  ¿Mande? Claro que no, simplemente que me encanta averiguar cosas como estas..."
script|job.arctic-salmon-competition.start:16, profArctic, , "{@profArctic}  Okay, okay. I'm just not used to people geeking out about this work as much as I do.", "{@profArctic}  Sale, vale. Es que no estoy acostumbrada a que la gente se vuelva loca con este trabajo tanto como yo."
script|job.arctic-salmon-competition.allSet:0, guide, , "{@guide} Adequate work, O! You've obtained the data you needed here.", "{@guide} ¡Trabajo adecuado, Oli! Oli tuviste los datos que necesitabas."
script|job.arctic-salmon-competition.allSet:1, , , "Time to head to the Modeling Lab!", "¡Es hora de ir al Laboratorio de Modelización!"
script|job.arctic-salmon-competition.modelsComplete:0, player, , "{@player} Yes!! This model is looking a lot better.", "{@player} ¡Sí! Este modelo se está viendo mucho mejor."
script|job.arctic-salmon-competition.modelsComplete:1, , , "Can't wait to show {nameof @profArctic}!", "¡Estoy ansiosa por enseñárselo a {nameof @profArctic}!"
script|job.arctic-salmon-competition.modelSuggestions:2, guide, , "{@guide}    You're done with this portion! Head to the {h}Describe{/h} tab next.", "{@guide}    ¡Ya terminaste con esta parte! Dirígete a la ficha {h}Describir{/h}."
script|job.arctic-salmon-competition.modelSuggestions:4, guide, , "{@guide}    Once you import your facts and save the Visual model, we should be good to make our Describe model!", "{@guide}    Una vez que haygas importado tus hechos y guardado el modelo Visual, ¡estaremos listos para crear nuestro Modelo de descripción!"
script|job.arctic-salmon-competition.modelSuggestions:8, guide, , "{@guide}    Time to try out your model in the {h}Describe{/h} tab.", "{@guide}    Es hora de comprobar tu modelo en la ficha {h}Describir{/h}."
script|job.arctic-salmon-competition.modelSuggestions:10, guide, , "{@guide}    Seems like we don't have enough information to complete our model accurately.", "{@guide}    Parece que no tenemos suficiente información para completar nuestro modelo con precisión."
script|job.arctic-salmon-competition.modelSuggestions:11, , , "Look for {h}question marks{/h} in the Visual model interface, those point to where we may need more data.", "Busca {h}signos de interrogación{/h} en la interfaz del Modelo Visual, esos señalan dónde podemos necesitar más datos."
script|job.arctic-salmon-competition.suggestReproduce:0, guide, , "{@guide}    Did you get all the reproduction rates?", "{@guide}    ¿Conseguiste todas las frecuencias de reproducción?"
script|job.arctic-salmon-competition.suggestMeasure:0, guide, , "{@guide}    Using the {h}Measurement Tank{/h} to find the rates of unmeasured behaviors may help us here.", "{@guide}    Quizás nos ayude utilizar el {h}Tanque de Medidas{/h} para encontrar los índices de los comportamientos que no medimos."
script|job.arctic-salmon-competition.suggestArcticCodEat:0, guide, , "{@guide}    Maybe look into what {nameof ArcticCod} eats?", "{@guide}    ¿Quizás investiga qué come el {nameof ArcticCod}?"
script|job.arctic-salmon-competition.suggestChinookSalmonEat:0, guide, , "{@guide}    Maybe look into what {nameof ChinookSalmon} eats?", "{@guide}    ¿Quizás deberías investigar qué come {nameof ChinookSalmon}?"
script|job.arctic-salmon-competition.catchObserveCod:0, player, , "{@player}  What now, {nameof @guide}?", "{@player}  ¿Y ahora qué, {nameof @guide}?"
script|job.arctic-salmon-competition.catchObserveCod:1, guide, , "{@guide}   You will need to observe the {nameof ArcticCod} to find out what they eat!", "{@guide}   Tendrás que observar al {nameof ArcticCod} para averiguar qué comen."
script|job.arctic-salmon-competition.catchObserveCod:2, , , "We shall need comprehensive scan-data on any organism they might eat.", "Necesitaremos datos de escaneo detallados sobre cualquier organismo que se pueda comer."
script|job.arctic-salmon-competition.catchModelFish:0, player, , "{@player}  Okay, V. What's next?", "{@player}  Bien, V. ¿Qué sigue?"
script|job.arctic-salmon-competition.catchModelFish:2, guide, , "{@guide}    I would suggest heading to the {m}Modeling Lab{/m}.", "{@guide}    Sugiero que nos dirijamos al {m}Laboratorio de Modelización{/m}."
script|job.arctic-salmon-competition.catchModelFish:4, guide, , "{@guide}    We need to construct a {h}Visual Model{/h} and a {h}Sync Model{/h}!", "{@guide}    ¡Tenemos que construir un {h}Modelo Visual{/h} y un {h}Modelo de Sincronización{/h}!"
script|job.arctic-salmon-competition.catchReportBack:0, player, , "{@player} What should I be doing now, {nameof @guide}?", "{@player} ¿Qué hago ahora, {nameof @guide}?"
script|job.arctic-salmon-competition.catchReportBack:1, guide, , "{@guide}  Head back to the station to report what you found!", "{@guide}  ¡Vuelve a la estación para reportar lo que encontraste!"
script|job.arctic-salmon-competition.argue.intro:4, profArctic, , "{@profArctic}  Okay, Ollie, hope you've got an answer for me, because this model is driving me up the wall.", "{@profArctic}  Vale, Oli, espero que tengas una respuesta para mí, porque este modelo me está jalando los pelos."
script|job.arctic-salmon-competition.argue.mainQuestion:0, profArctic, , "{@profArctic}   Did anything you discover improve our model?", "{@profArctic}   ¿Descubriste algo que pueda mejarar nuestro modelo?"
script|job.arctic-salmon-competition.argue.chooseClaim:0, , , "Adding {nameof ArcticCod} improves the model about {nameof ChinookSalmon}", "Añadir {nameof ArcticCod} si mejora el modelo sobre el {nameof ChinookSalmon}."
script|job.arctic-salmon-competition.argue.chooseClaim:1, , , "Adding {nameof ArcticCod} does not improve the model about {nameof ChinookSalmon}", "Añadir {nameof ArcticCod} no mejora el modelo sobre el {nameof ChinookSalmon}."
script|job.arctic-salmon-competition.argue.chooseClaim:2, , , "Let me get back to you", "Te contestaré después"
script|job.arctic-salmon-competition.argue.notReady:0, profArctic, , "{@profArctic}   No worries, Ollie. Let me know when you're ready.", "{@profArctic} No te preocupes, Oli. Avísame cuando estés lista."
script|job.arctic-salmon-competition.argue.notImprove:4, profArctic, , "{@profArctic}  Hmm, interesting. Can you show me your newest model?", "{@profArctic} Mmm, interesante. ¿Puedes enseñarme tu último modelo?"
script|job.arctic-salmon-competition.argue.notImprove:5, , , "Present facts from AQOS", "Presentar los datos del AQOS"
script|job.arctic-salmon-competition.argue.notImprove:8, , , "Let me get back to you.", "Ahorita regreso"
script|job.arctic-salmon-competition.argue.correctModelNotImprove:0, profArctic, , "{@profArctic}   This is actually much more in line with our measurements of {nameof ChinookSalmon} than our previous model.", "{@profArctic} De hecho, esto concuerda mejor con nuestras medidas del {nameof ChinookSalmon} que con nuestro modelo anterior."
script|job.arctic-salmon-competition.argue.correctModelNotImprove:1, , , "I think you may need to revisit your claim.", "Creo que deberías revisar tu hipótesis."
script|job.arctic-salmon-competition.argue.unrelatedNotImprove:0, profArctic, , "{@profArctic}  Sorry, Ollie, but this isn't exactly helpful.", "{@profArctic} Lo siento, Oli , pero esto no es muy útil."
script|job.arctic-salmon-competition.argue.improve:1, profArctic, , "{@profArctic}   You already explained to me why adding {nameof ArcticCod} makes a difference in the ecosystem.", "{@profArctic} Ya me explicaste por qué al añadir {nameof ArcticCod} hay una diferencia en el ecosistema."
script|job.arctic-salmon-competition.argue.improveQuery:0, profArctic, , "{@profArctic}   Why does adding cod matter? Do they share resources?", "{@profArctic} ¿Por qué importa añadir bacalao? ¿Comparten recursos?"
script|job.arctic-salmon-competition.argue.improveQuery:1, , , "Present facts from AQOS", "Presentar los datos del AQOS"
script|job.arctic-salmon-competition.argue.improveQuery:4, , , "Let me get back to you.", "Ahorita regreso"
script|job.arctic-salmon-competition.argue.unrelatedEats:0, profArctic, , "{@profArctic}   That doesn't look right, Ollie.", "{@profArctic} Eso no se ve bien, Oli."
script|job.arctic-salmon-competition.argue.unrelatedEats:1, , , "I need to see whether there is overlap between {nameof ArcticCod}'s and {nameof ChinookSalmon}'s food sources.", "Necesito ver si hay una sobreposición entre las fuentes de comida del {nameof ArcticCod} y {nameof ChinookSalmon}."
script|job.arctic-salmon-competition.argue.correctEats:0, profArctic, , "{@profArctic}   Ah. So there is definitely overlap there.", "{@profArctic}   Ah. Entonces, sin duda hay una sobreposición allí."
script|job.arctic-salmon-competition.argue.modelQuery:0, profArctic, , "{@profArctic}   Can you show me the impact on the model?", "{@profArctic} ¿Me puedes mostrar el impacto en el modelo?"
script|job.arctic-salmon-competition.argue.chooseFactsModel:0, , , "Present facts from AQOS", "Presentar los datos del AQOS"
script|job.arctic-salmon-competition.argue.chooseFactsModel:3, , , "Let me get back to you.", "Ahorita regreso"
script|job.arctic-salmon-competition.argue.correctModel:1, profArctic, , "{@profArctic}  Oh, that is definitely looking better!", "{@profArctic}  Uy, ¡eso sí que tiene mejor pinta!"
script|job.arctic-salmon-competition.argue.correctModel:2, , , "We'll need to keep working. But this data is the breakthrough we needed.", "Tenemos que seguir trabajando. Pero estos datos son el avance que necesitábamos."
script|job.arctic-salmon-competition.argue.correctModel:3, , , "Thanks, Ollie! Don't know what I would do without you.", "¡Gracias, Oli! No sé qué haría sin ti."
script|job.arctic-salmon-competition.argue.unrelatedModel:0, profArctic, , "{@profArctic}   That's not it, Ollie. I need to see an updated Numerical Model about {nameof ChinookSalmon} and {nameof ArcticCod}.", "{@profArctic} No es eso, Oli. Necesito ver un modelo numérico actualizado sobre el salmón y el bacalao."
script|job.arctic-salmon-competition.argue.unrelatedModel:2, profArctic, , "{@profArctic}   Did your information about the {nameof ArcticCod} improve our model?", "{@profArctic}   ¿Mejoró nuestro modelo tu información sobre el {nameof ArcticCod}?"
script|job.arctic-salmon-competition.argue.notSure:-264, profArctic, , "{@profArctic}   No worries, Ollie. Let me know when you're ready.", "{@profArctic} No te preocupes, Oli . Avísame cuando estés lista."
script|job.arctic-salmon-monitoring.start:0, profArctic, , "{@profArctic} Thank you, Ollie! No one ever offers to help with the salmon estimates.", "{@profArctic} ¡Gracias, Oli! Nadie se ofrece a ayudar con los conteos del salmón."
script|job.arctic-salmon-monitoring.start:1, player, , "{@player}  But... I don't get it.", "{@player} Pero... no lo entiendo."
script|job.arctic-salmon-monitoring.start:2, , , "It looks like you already counted the current salmon populations.", "Parece que ya contaste las poblaciones actuales del salmón."
script|job.arctic-salmon-monitoring.start:3, profArctic, , "{@profArctic}  Sure, once. That means it's time to count again.", "{@profArctic} Claro, una vez. Eso significa que es hora de volver a contar."
script|job.arctic-salmon-monitoring.start:4, player, , "{@player}   ¿En serio? You count them twice, every time?", "{@player} ¿En serio? ¿Las cuentas dos veces, todas las veces?"
script|job.arctic-salmon-monitoring.start:5, profArctic, , "{@profArctic}\tYep. My work requires detailed, long-term monitoring of the salmon. It's fascinating!", "{@profArctic}\tSí. Mi trabajo requiere un monitoreo detallado y a largo plazo hacia los salmones. ¡Es fascinante!"
